화장실명,남녀공용화장실여부,남성용-장애인용대변기수,개방시간,관리기관명,남성용-대변기수,남성용-장애인용소변기수,전화번호,소재지지번주소,여성용-대변기수,구분,남성용-소변기수,경도,여성용-어린이용대변기수,소재지도로명주소,남성용-어린이용대변기수,남성용-어린이용소변기수,위도,여성용-장애인용대변기수,설치년도,데이터기준일자
안산농협 하나로마트,N,0,00:00~24:00,농협,8,0,,경기도 안산시 상록구 성포동 593-1번지,8,공중화장실,12,126.8443704,0,경기도 안산시 상록구 예술광장로 75 (성포동),0,0,37.3275892,0,,2018-07-31
농협안산시지부,N,0,00:00~24:00,농협안산시지부,9,0,,경기도 안산시 단원구 고잔동 527-5번지,9,공중화장실,12,126.8315121,0,경기도 안산시 단원구 광덕대로 258 (고잔동),0,0,37.3195596,0,,2018-07-31
군자농업협동조합,N,0,00:00~24:00,농협조합장,7,0,,경기도 안산시 단원구 선부동 1076-8번지,7,공중화장실,9,126.8127914,0,경기도 안산시 단원구 선부광장1로 88 (선부동),0,0,37.3348562,0,,2018-07-31
마을공회당,N,0,00:00~24:00,단원구청,2,0,,경기도 안산시 단원구 선부동 177-3번지,2,공중화장실,2,126.7982966,0,경기도 안산시 단원구 대쟁이길 10  (선부동),0,0,37.3506004,0,,2018-07-31
중앙경로당,N,0,00:00~24:00,단원구청장(주민복지과장),1,0,,경기도 안산시 단원구 고잔동 647번지,1,공중화장실,0,126.8393024,0,경기도 안산시 단원구 예술대학로2길 3-16 (고잔동),0,0,37.3295323,0,,2018-07-31
양지경로당,N,0,00:00~24:00,단원구청장(주민복지과장),2,0,,경기도 안산시 단원구 원곡동 821-2번지,2,공중화장실,2,126.7970838,0,경기도 안산시 단원구 원선로 33-1 (원곡동),0,0,37.3281627,0,,2018-07-31
달미경로당,N,0,00:00~24:00,단원구청장(주민복지과장),1,0,,경기도 안산시 단원구 선부동 1093번지,1,공중화장실,1,126.8160729,0,경기도 안산시 단원구 화정천서로4안길 18 (선부동),0,0,37.3440699,0,,2018-07-31
거미울경로당,N,0,00:00~24:00,단원구청장(주민복지과장),1,0,,경기도 안산시 단원구 선부동 1010번지,1,공중화장실,1,126.8024824,0,경기도 안산시 단원구 거미울길 9 (선부동),0,0,37.3416765,0,,2018-07-31
화랑노인정,N,0,00:00~24:00,단원구청장(주민복지과장),1,0,,경기도 안산시 단원구 고잔동 662-1번지,1,공중화장실,0,126.8207836,0,경기도 안산시 단원구 인현3길 14 (고잔동),0,0,37.325988,0,,2018-07-31
와동경로당,N,0,00:00~24:00,단원구청장(주민복지과장),0,0,,경기도 안산시 단원구 와동 710-4번지,0,공중화장실,0,126.8293595,0,경기도 안산시 단원구 사세충열로1길 24-17 (와동),0,0,37.3375483,0,,2018-07-31
적금노인정,N,0,00:00~24:00,단원구청장(주민복지과장),1,0,,경기도 안산시 단원구 고잔동 578-2번지,1,공중화장실,1,126.8260753,0,경기도 안산시 단원구 큰우물길 22 (고잔동),0,0,37.3230297,0,,2018-07-31
정지막골경로당,N,0,00:00~24:00,단원구청장(주민복지과장),1,0,,경기도 안산시 단원구 선부동 1060번지,1,공중화장실,1,126.808161,0,경기도 안산시 단원구 석수로 5-1 (선부동),0,0,37.3403487,0,,2018-07-31
원곡경로당,N,0,00:00~24:00,단원구청장(주민복지과장),2,0,,경기도 안산시 단원구 원곡동 850번지,2,공중화장실,1,126.8027498,0,경기도 안산시 단원구 원곡경로당길 14 (원곡동),0,0,37.3240239,0,,2018-07-31
못골경로당,N,0,00:00~24:00,단원구청장(주민복지과장),1,0,,경기도 안산시 단원구 선부동 993번지,1,공중화장실,1,126.8037873,0,경기도 안산시 단원구 지곡로 36 (선부동),0,0,37.3380673,0,,2018-07-31
어린이쉼터양곡경로당,N,0,00:00~24:00,단원구청장(주민복지과장),1,0,,경기도 안산시 단원구 원곡동 758번지,1,공중화장실,1,126.7952766,0,경기도 안산시 단원구 원본로3길 28 (원곡동),0,0,37.3321926,0,,2018-07-31
큰고개경로당,N,0,00:00~24:00,단원구청장(주민복지과장),1,0,,경기도 안산시 단원구 와동 724번지,1,공중화장실,1,126.8252081,0,경기도 안산시 단원구 와동로1길 20 (와동),0,0,37.3330768,0,,2018-07-31
석수경로당,N,0,00:00~24:00,단원구청장(주민복지과장),1,0,,경기도 안산시 단원구 선부동 1025번지,1,공중화장실,1,126.805024,0,경기도 안산시 단원구 북촌2길 17 (선부동),0,0,37.3433386,0,,2018-07-31
선부경로당,N,0,00:00~24:00,단원구청장(주민복지과장),1,0,,경기도 안산시 단원구 선부동 1123-7번지,3,공중화장실,1,126.8112903,0,경기도 안산시 단원구 선삼로 68 (선부동),0,0,37.3467078,0,,2018-07-31
황금경로당,N,0,00:00~24:00,단원구청장(주민복지과장),1,0,,경기도 안산시 단원구 고잔동 624번지,1,공중화장실,1,126.829751,0,경기도 안산시 단원구 황금길 9-4 (고잔동),0,0,37.3320706,0,,2018-07-31
모곡경로당,N,0,00:00~24:00,단원구청장(주민복지과장),1,0,,경기도 안산시 단원구 선부동 988-6번지,1,공중화장실,1,126.7965233,0,경기도 안산시 단원구 지곡로6길 33 (선부동),0,0,37.3401959,0,,2018-07-31
와동 왜둘기경로당,N,0,00:00~24:00,단원구청장(주민복지과장),1,0,,경기도 안산시 단원구 와동 803-7번지,1,공중화장실,1,126.8205281,0,경기도 안산시 단원구 화정천동로3길 17 (와동),0,0,37.3442245,0,,2018-07-31
강서경로당,N,0,00:00~24:00,단원구청장(주민복지과장),1,0,,경기도 안산시 단원구 와동 843번지,1,공중화장실,1,126.8174496,0,경기도 안산시 단원구 화정로안길 6 (와동),0,0,37.3329389,0,,2018-07-31
안산시건강가정지원센타,N,1,00:00~24:00,단원구청장(주민복지과장),2,1,,경기도 안산시 단원구 고잔동 766-1번지,2,공중화장실,2,126.8382891,0,경기도 안산시 단원구 광덕2로 249 (고잔동),0,0,37.3095532,1,,2018-07-31
말부흥 경로당,N,1,00:00~24:00,단원구청장(주민복지과장),1,1,,경기도 안산시 단원구 대부남동 7-78번지,1,공중화장실,1,126.6075019,0,경기도 안산시 단원구 작은말길 12  (대부남동),0,0,37.2149373,1,,2018-07-31
선감동 경로당,N,2,00:00~24:00,단원구청장(주민복지과장),0,2,,경기도 안산시 단원구 선감동 623번지,0,공중화장실,0,126.6313123,0,경기도 안산시 단원구 개건너길 117  (선감동),0,0,37.2227304,1,,2018-07-31
석수골 동네마당,N,3,00:00~24:00,단원구청장(주민복지과장),0,3,,경기도 안산시 단원구 선부동 1159번지,1,공중화장실,1,126.8039368,0,경기도 안산시 단원구 석수로9길 20  (선부동),0,0,37.3465697,2,,2018-07-31
경로당,N,2,00:00~24:00,단원구청장(주민복지과장),0,2,,경기도 안산시 단원구 와동 778-1번지,1,공중화장실,0,126.8222182,0,경기도 안산시 단원구 화정천동로2안길 25  (와동),0,0,37.3453624,1,,2018-07-31
단원구청사,N,0,00:00~24:00,단원구청장(행정지원과장),9,0,,경기도 안산시 단원구 초지동 666-2번지,10,공중화장실,12,126.8117548,0,경기도 안산시 단원구 중앙대로 685 (초지동),0,0,37.3197749,0,,2018-07-31
단원보건소,N,4,00:00~24:00,단원보건소장(보건행정과장),6,4,,경기도 안산시 단원구 고잔동 515번지,11,공중화장실,10,126.8327149,1,경기도 안산시 단원구 화랑로 387 (고잔동),0,0,37.3225564,2,,2018-07-31
으뜸재활의학병원,N,0,00:00~24:00,대선의료재단,7,0,,경기도 안산시 상록구 본오동 878-3번지,8,공중화장실,6,126.8611534,0,경기도 안산시 상록구 용신로 352 (본오동),0,0,37.3015342,0,,2018-07-31
루씨어린이집,N,0,00:00~24:00,루씨동창회,0,0,,경기도 안산시 상록구 본오동 1138-1번지,0,공중화장실,0,126.875178,0,경기도 안산시 상록구 각골로5안길 10-9  (본오동),0,0,37.3000829,0,,2018-07-31
안산 문화예술의전당,N,5,00:00~24:00,문화예술의전당관장,55,5,,경기도 안산시 단원구 고잔동 520-2번지,60,공중화장실,59,126.8273317,0,경기도 안산시 단원구 적금로1길 11 (고잔동),0,0,37.3182922,5,,2018-07-31
튼튼병원,N,2,00:00~24:00,박진수,10,2,,경기도 안산시 상록구 이동 593번지,10,공중화장실,10,126.8567338,0,경기도 안산시 상록구 도매시장로 2 (이동),0,0,37.3077028,2,,2018-07-31
대상주유소,N,0,00:00~24:00,박진승,2,0,,경기도 안산시 단원구 선부동 459-1번지,2,공중화장실,2,126.8087181,0,경기도 안산시 단원구 순환로 157 (선부동),0,0,37.3498609,0,,2018-07-31
반월농업협동조합 안산지점,N,0,00:00~24:00,반월농협,6,0,,경기도 안산시 상록구 본오동 877-13번지,6,공중화장실,9,126.860683,0,경기도 안산시 상록구 용신로 347 (본오동),0,0,37.3021644,0,,2018-07-31
반월동주민센터,N,0,00:00~24:00,반월동장,6,0,,경기도 안산시 상록구 건건동 641-2번지,9,공중화장실,9,126.9021676,0,경기도 안산시 상록구 건건로 51 (건건동),0,0,37.3060515,0,,2018-07-31
수원지방법원 안산지점,N,20,00:00~24:00,법무부,44,20,,경기도 안산시 단원구 고잔동 711번지,44,공중화장실,54,126.8261074,0,경기도 안산시 단원구 광덕서로 73 (고잔동),0,0,37.311028,10,,2018-07-31
온누리병원,N,7,00:00~24:00,병원장,17,7,,경기도 안산시 단원구 선부동 1087-27번지,25,공중화장실,32,126.8175136,0,경기도 안산시 단원구 선부로 201 (선부동),0,0,37.3419349,7,,2018-07-31
한도병원,N,1,00:00~24:00,병원장,17,1,,경기도 안산시 단원구 선부동 1071-1번지,35,공중화장실,31,126.8076208,0,경기도 안산시 단원구 선부광장로 103 (선부동),0,0,37.334055,1,,2018-07-31
안산세화병원,N,0,00:00~24:00,병원장,11,0,,경기도 안산시 상록구 본오동 877-11번지,15,공중화장실,13,126.861554,0,경기도 안산시 상록구 용신로 355 (본오동),0,0,37.3020464,0,,2018-07-31
두손병원,N,0,00:00~24:00,병원장,12,0,,경기도 안산시 단원구 선부동 1077-4번지,12,공중화장실,12,126.812372,0,경기도 안산시 단원구 선부광장1로 114 (선부동),0,0,37.3328733,0,,2018-07-31
고려대학교병원,N,5,00:00~24:00,병원장,31,5,,경기도 안산시 단원구 고잔동 516번지,31,공중화장실,37,126.8250018,0,경기도 안산시 단원구 적금로 123 (고잔동),0,0,37.3188582,2,,2018-07-31
안산시립노인전문병원,N,0,00:00~24:00,병원장,12,0,,경기도 안산시 상록구 사동 1586번지,24,공중화장실,12,126.8461378,0,경기도 안산시 상록구 차돌배기로 24 (사동),0,0,37.2996739,0,,2018-07-31
단원종합병원,N,4,00:00~24:00,병원장,5,4,,경기도 안산시 단원구 초지동 745-2번지,8,공중화장실,6,126.8132427,0,경기도 안산시 단원구 원포공원1로 20 (초지동),0,0,37.3002357,4,,2018-07-31
안산중앙병원,N,1,00:00~24:00,병원장,91,1,,경기도 안산시 상록구 일동 95번지,91,공중화장실,52,126.8745761,0,경기도 안산시 상록구 구룡로 87 (일동),0,0,37.3175335,1,,2018-07-31
동의성단원병원,N,0,00:00~24:00,병원장,12,0,,경기도 안산시 단원구 초지동 745-2번지,14,공중화장실,12,126.8132427,0,경기도 안산시 단원구 원포공원1로 20 (초지동),0,0,37.3002357,0,,2018-07-31
본오1동 주민센터,N,8,00:00~24:00,본오1동장,4,8,,경기도 안산시 상록구 본오동 990번지,8,공중화장실,4,126.8642508,0,경기도 안산시 상록구 샘골로 16  (본오동),0,0,37.2851065,4,,2018-07-31
본오1동주민센터,N,0,00:00~24:00,본오1동장,2,0,,경기도 안산시 상록구 본오동 920번지,4,공중화장실,4,126.864505,0,경기도 안산시 상록구 오목로7길 15 (본오동),0,0,37.2892659,0,,2018-07-31
본오2동주민센터,N,0,00:00~24:00,본오2동장,4,0,,경기도 안산시 상록구 본오동 796-4번지,5,공중화장실,3,126.8722474,0,경기도 안산시 상록구 각골로 75 (본오동),0,0,37.296299,0,,2018-07-31
본오3동주민센터,N,2,00:00~24:00,본오3동장,6,2,,경기도 안산시 상록구 본오동 873번지,6,공중화장실,6,126.8638334,0,경기도 안산시 상록구 용신로 376 (본오동),0,0,37.301458,1,,2018-07-31
부곡동주민센터,N,3,00:00~24:00,부곡동장,6,3,,경기도 안산시 상록구 부곡동 671-4번지,9,공중화장실,9,126.8610076,0,경기도 안산시 상록구 성호로 326 (부곡동),0,0,37.3316718,3,,2018-07-31
사1동주민센터,N,0,00:00~24:00,사1동장,3,0,,경기도 안산시 상록구 사동 1304번지,6,공중화장실,6,126.8510469,0,경기도 안산시 상록구 석호로 171 (사동),0,0,37.2971032,0,,2018-07-31
사2동주민센터,N,2,00:00~24:00,사2동장,4,2,,경기도 안산시 상록구 사동 1344-5번지,6,공중화장실,4,126.8518778,0,경기도 안산시 상록구 감골1로 52 (사동),0,0,37.2898095,2,,2018-07-31
사3동 주민센터,N,2,00:00~24:00,사3동장,4,2,,경기도 안산시 상록구 사동 1511-1번지,12,공중화장실,7,126.8200502,0,경기도 안산시 상록구 해양로 8  (사동),0,0,37.2947355,1,,2018-07-31
삼성화재,N,1,00:00~24:00,삼성화재,19,1,,경기도 안산시 단원구 고잔동 523-3번지,24,공중화장실,20,126.8298195,0,경기도 안산시 단원구 광덕대로 259  (고잔동),0,0,37.3196906,1,,2018-07-31
안산주유소(삼원기업),N,0,00:00~24:00,삼원기업,2,0,,경기도 안산시 단원구 목내동 489-6번지,1,공중화장실,2,126.7725185,0,경기도 안산시 단원구 목내로 45 (목내동),0,0,37.3041109,0,,2018-07-31
퍼스트빌,N,0,00:00~24:00,상가번영회,8,0,,경기도 안산시 단원구 고잔동 708-1번지,8,공중화장실,6,126.8290687,0,경기도 안산시 단원구 광덕대로 155 (고잔동),0,0,37.3104989,0,,2018-07-31
폴리타운B동,N,0,00:00~24:00,상가번영회,16,0,,경기도 안산시 단원구 고잔동 775번지,16,공중화장실,16,126.8306488,0,경기도 안산시 단원구 광덕대로 130 (고잔동),0,0,37.3081153,0,,2018-07-31
일성빌딩,N,0,00:00~24:00,상가번영회,22,0,,경기도 안산시 단원구 선부동 1076-1번지,21,공중화장실,21,126.8107243,0,경기도 안산시 단원구 선부광장1로 56 (선부동),0,0,37.3365937,0,,2018-07-31
로데오타운A동B동,N,0,00:00~24:00,상가번영회,16,0,,경기도 안산시 단원구 고잔동 771-3번지,18,공중화장실,18,126.8307344,0,경기도 안산시 단원구 광덕대로 154  (고잔동),0,0,37.3101697,0,,2018-07-31
군자포커스프라자,N,1,00:00~24:00,상가번영회,20,1,,경기도 안산시 단원구 원곡동 762번지,20,공중화장실,28,126.7959598,0,경기도 안산시 단원구 화랑로 32 (원곡동),0,0,37.3315703,0,,2018-07-31
현대타운,N,0,00:00~24:00,상가번영회,12,0,,경기도 안산시 단원구 고잔동 727-2번지,18,공중화장실,24,126.8326361,0,경기도 안산시 단원구 광덕동로 99  (고잔동),0,0,37.313291,0,,2018-07-31
선부프라자빌딩,N,0,00:00~24:00,상가번영회,11,0,,경기도 안산시 단원구 선부동 1071-8번지,9,공중화장실,12,126.8081615,0,경기도 안산시 단원구 선부광장1로 162  (선부동),0,0,37.3326611,0,,2018-07-31
본오프라자1차(본오아파트상가),N,0,00:00~24:00,상가번영회,18,0,,경기도 안산시 상록구 사동 1506번지,18,공중화장실,18,126.8528261,0,경기도 안산시 상록구 선진로 106 (사동),0,0,37.2800398,0,,2018-07-31
본오프라자2차(본오2차아파트상가),N,1,00:00~24:00,상가번영회,6,1,,경기도 안산시 상록구 사동 1505번지,6,공중화장실,6,126.8526084,0,경기도 안산시 상록구 선진로 112 (사동),0,0,37.2806702,1,,2018-07-31
대우프라자,N,0,00:00~24:00,상가번영회,18,0,,경기도 안산시 단원구 고잔동 775-4번지,18,공중화장실,18,126.8320795,0,경기도 안산시 단원구 광덕동로 39 (고잔동),0,0,37.3079227,0,,2018-07-31
8단지내상가,N,0,00:00~24:00,상가번영회,4,0,,경기도 안산시 단원구 고잔동 671-1번지,6,공중화장실,5,126.839752,0,경기도 안산시 단원구 당곡3로 20  (고잔동),0,0,37.3260909,0,,2018-07-31
화승타운,N,0,00:00~24:00,상가번영회,42,0,,경기도 안산시 단원구 고잔동 768-2번지,42,공중화장실,70,126.8323591,0,경기도 안산시 단원구 광덕3로 178  (고잔동),0,0,37.3120606,0,,2018-07-31
시티프라자,N,0,00:00~24:00,상가번영회,10,0,,경기도 안산시 단원구 고잔동 727-4번지,15,공중화장실,10,126.8325834,0,경기도 안산시 단원구 광덕동로 91  (고잔동),0,0,37.312652,0,,2018-07-31
스타프라자,N,0,00:00~24:00,상가번영회,8,0,,경기도 안산시 단원구 고잔동 709-8번지,8,공중화장실,8,126.8279051,0,경기도 안산시 단원구 광덕2로 155-4  (고잔동),0,0,37.310245,0,,2018-07-31
드림프라자,N,0,00:00~24:00,상가번영회,20,0,,경기도 안산시 단원구 고잔동 768-3번지,20,공중화장실,1,126.8324502,0,경기도 안산시 단원구 광덕동로 81  (고잔동),0,0,37.3116859,0,,2018-07-31
폴리타운A동,N,0,00:00~24:00,상가번영회,16,0,,경기도 안산시 단원구 고잔동 775번지,16,공중화장실,16,126.8306488,0,경기도 안산시 단원구 광덕대로 130  (고잔동),0,0,37.3081153,0,,2018-07-31
군자빌딩,N,0,00:00~24:00,상가번영회,16,0,,경기도 안산시 단원구 선부동 1076-4번지,17,공중화장실,17,126.8119401,0,경기도 안산시 단원구 선부광장1로 70 (선부동),0,0,37.3359433,0,,2018-07-31
메디프라자,N,0,00:00~24:00,상가번영회,10,0,,경기도 안산시 단원구 초지동 729-2번지,10,공중화장실,15,126.8167229,0,경기도 안산시 단원구 광덕1로 63 (초지동),0,0,37.3087757,0,,2018-07-31
서해프라자,N,4,00:00~24:00,상가번영회,28,4,,경기도 안산시 단원구 초지동 745번지,28,공중화장실,40,126.8133171,0,경기도 안산시 단원구 원포공원1로 30 (초지동),0,0,37.301162,4,,2018-07-31
안산상공회의소,N,0,00:00~24:00,상공회의소,10,0,,경기도 안산시 단원구 고잔동 519-1번지,10,공중화장실,14,126.8264051,0,경기도 안산시 단원구 적금로 120  (고잔동),0,0,37.3189395,0,,2018-07-31
본오지구대,N,0,00:00~24:00,상록경찰서,2,0,,경기도 안산시 상록구 본오동 877-3번지,1,공중화장실,2,126.861219,0,경기도 안산시 상록구 상록수로 12  (본오동),0,0,37.3026407,0,,2018-07-31
덕망경로당,N,1,00:00~24:00,상록구청장(주민복지과장),0,1,,경기도 안산시 상록구 사동 1586-6번지,0,공중화장실,0,126.8449509,0,경기도 안산시 상록구 후곡1길 26-9  (사동),0,0,37.2976793,1,,2018-07-31
정재경로당,N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 부곡동 659-7번지,1,공중화장실,1,126.8631913,0,경기도 안산시 상록구 성호로22길 44 (부곡동),0,0,37.3346297,0,,2018-07-31
향호경로당,N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 사동 1427-6번지,1,공중화장실,1,126.8468197,0,경기도 안산시 상록구 항호1길 30-21 (사동),0,0,37.2837805,0,,2018-07-31
장수경로당,N,0,00:00~24:00,상록구청장(주민복지과장),3,0,,경기도 안산시 상록구 본오동 1130번지,2,공중화장실,4,126.8741573,0,경기도 안산시 상록구 각골로7길 9 (본오동),0,0,37.3007378,0,,2018-07-31
시곡경로당,N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 사동 1340번지,1,공중화장실,1,126.855871,0,경기도 안산시 상록구 시곡2길 2 (사동),0,0,37.2945286,0,,2018-07-31
상록수경로당,N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 이동 659번지,1,공중화장실,1,126.8483933,0,경기도 안산시 상록구 송호로 20 (이동),0,0,37.3133077,0,,2018-07-31
본오1동 경로당,N,2,00:00~24:00,상록구청장(주민복지과장),0,2,,경기도 안산시 상록구 본오동 1153-3번지,0,공중화장실,0,126.8635074,0,경기도 안산시 상록구 샘골로 7-1  (본오동),0,0,37.2846479,1,,2018-07-31
경우경로당,N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 사동 1472-13번지,1,공중화장실,0,126.8511127,0,경기도 안산시 상록구 영화5길 15 (사동),0,0,37.2797601,0,,2018-07-31
안골경로당,N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 이동 612-3번지,1,공중화장실,1,126.8601401,0,경기도 안산시 상록구 충장로6길 45 (이동),0,0,37.3102802,0,,2018-07-31
부곡경로당,N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 부곡동 601번지,1,공중화장실,0,126.8604504,0,경기도 안산시 상록구 부곡로1안길 30 (부곡동),0,0,37.3230176,0,,2018-07-31
각골경로당,N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 본오동 793-3번지,1,공중화장실,1,126.8708094,0,경기도 안산시 상록구 각골서로3길 12 (본오동),0,0,37.2956415,0,,2018-07-31
원후경로당,N,2,00:00~24:00,상록구청장(주민복지과장),0,2,,경기도 안산시 상록구 장하동 217-1번지,0,공중화장실,0,126.8587231,0,경기도 안산시 상록구 원후길 6-15  (장하동),0,0,37.3513223,1,,2018-07-31
소학경로당,N,2,00:00~24:00,상록구청장(주민복지과장),0,2,,경기도 안산시 상록구 팔곡이동 373-1번지,0,공중화장실,0,126.8850525,0,경기도 안산시 상록구 팔곡길 53  (팔곡이동),0,0,37.2980566,1,,2018-07-31
성호경로당,N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 이동 578-8번지 유진에버빌,1,공중화장실,1,126.8600597,0,경기도 안산시 상록구 매화로1길 57 (이동),0,0,37.3049821,0,,2018-07-31
시랑경로당,N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 부곡동 540번지,1,공중화장실,1,126.8648246,0,경기도 안산시 상록구 정재로 28 (부곡동),0,0,37.3324763,0,,2018-07-31
양지경로당,N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 본오동 802-4번지,1,공중화장실,1,126.8695651,0,경기도 안산시 상록구 반석로2길 12 (본오동),0,0,37.2977738,0,,2018-07-31
약수경로당,N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 본오동 764번지,1,공중화장실,1,126.8747384,0,경기도 안산시 상록구 각골로2안길 18 (본오동),0,0,37.2958764,0,,2018-07-31
정곡경로당,N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 본오동 852번지,1,공중화장실,1,126.8679079,0,경기도 안산시 상록구 본오로7길 38-15 (본오동),0,0,37.2908989,0,,2018-07-31
본오경로당(구.새마을복지회관노인정),N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 본오동 713번지,1,공중화장실,1,126.8682947,0,경기도 안산시 상록구 본오로2길 20 (본오동),0,0,37.2863581,0,,2018-07-31
이호경로당,N,0,00:00~24:00,상록구청장(주민복지과장),2,0,,경기도 안산시 상록구 본오동 976번지,2,공중화장실,2,126.8580745,0,경기도 안산시 상록구 막고지1길 19-5 (본오동),0,0,37.2833548,0,,2018-07-31
부남경로당,N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 부곡동 615번지,1,공중화장실,1,126.8605788,0,경기도 안산시 상록구 부곡로3길 6 (부곡동),0,0,37.3268093,0,,2018-07-31
산정경로당,N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 본오동 887-6번지,1,공중화장실,2,126.8609484,0,경기도 안산시 상록구 충장로3길 22 (본오동),0,0,37.2927975,0,,2018-07-31
월피경로당,N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 부곡동 732번지,1,공중화장실,1,126.8586285,0,경기도 안산시 상록구 시낭북로3길 12 (부곡동),0,0,37.334354,0,,2018-07-31
구룡경로당,N,0,00:00~24:00,상록구청장(주민복지과장),4,0,,경기도 안산시 상록구 일동 125번지,4,공중화장실,6,126.869071,0,경기도 안산시 상록구 구룡동길 10 (일동),0,0,37.312143,0,,2018-07-31
매화경로당,N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 이동 582-2번지,1,공중화장실,1,126.8591783,0,경기도 안산시 상록구 매화로1길 12-3 (이동),0,0,37.3058244,0,,2018-07-31
이동경로당,N,0,00:00~24:00,상록구청장(주민복지과장),1,0,,경기도 안산시 상록구 이동 531번지,1,공중화장실,1,126.8589145,0,경기도 안산시 상록구 도매시장로1길 31 (이동),0,0,37.3117745,0,,2018-07-31
상록구청사,N,5,00:00~24:00,상록구청장(행정지원과장),17,5,,경기도 안산시 상록구 사동 1585번지,30,공중화장실,20,126.8464096,6,경기도 안산시 상록구 석호로 110  (사동),7,0,37.3013358,1,,2018-07-31
상록구청사,N,1,00:00~24:00,상록구청장(행정지원과장),6,1,,경기도 안산시 상록구 사동 1584번지,6,공중화장실,8,126.8442458,0,경기도 안산시 상록구 항가울로 222 (사동),0,0,37.3004932,1,,2018-07-31
상록수보건소,N,0,00:00~24:00,상록수보건소장(보건행정과장),6,0,,경기도 안산시 상록구 사동 1584번지,10,공중화장실,6,126.8442458,0,경기도 안산시 상록구 항가울로 222 (사동),0,0,37.3004932,0,,2018-07-31
선부1동주민센터,N,1,00:00~24:00,선부1동장,1,1,,경기도 안산시 단원구 선부동 964-4번지,2,공중화장실,3,126.804411,0,경기도 안산시 단원구 선부광장서로 47 (선부동),0,0,37.3343093,1,,2018-07-31
선부2동주민센터,N,1,00:00~24:00,선부2동장,5,1,,경기도 안산시 단원구 선부동 997-2번지,5,공중화장실,5,126.8029199,0,경기도 안산시 단원구 지곡로 46 (선부동),0,0,37.3383614,1,,2018-07-31
