화장실명,남녀공용화장실여부,남성용-장애인용대변기수,개방시간,관리기관명,남성용-대변기수,남성용-장애인용소변기수,전화번호,소재지지번주소,여성용-대변기수,구분,남성용-소변기수,경도,여성용-어린이용대변기수,소재지도로명주소,남성용-어린이용대변기수,남성용-어린이용소변기수,위도,여성용-장애인용대변기수,설치년도,데이터기준일자
여흥동사무소,N,1,24시간,경기도 여주시청,0,1,031-887-2605,,1,공중화장실,2,127.6396281,0,경기도 여주시 여흥로 148  (상동),0,0,37.29496401,1,17-Jan,2018-08-20
여주시 세종도서관,N,2,24시간,경기도 여주시청,8,1,031-887-2605,,2,공중화장실,4,127.6246801,0,경기도 여주시 영릉로 125  (하동),0,0,37.29740813,2,17-Jan,2018-08-20
여주시청,N,1,24시간,경기도 여주시청,6,1,031-887-2605,,1,공중화장실,2,127.6366239,0,경기도 여주시 세종로 1  (홍문동),0,0,37.29821307,1,17-Jan,2018-08-20
점동면사무소,N,1,24시간,경기도 여주시청,4,1,031-887-2605,,3,공중화장실,3,127.6622982,0,경기도 여주시 점동면 청안로 132,0,0,37.20601238,1,17-Jan,2018-08-20
한국노총중앙연수원(본관),N,0,영업시간개방,한국노총,9,1,,경기도 여주시 점동면 덕평리산 3번지,3,공중화장실,6,127.6549433,0,경기도 여주시 점동면 덕평리산 3번지,0,0,37.19334145,0,17-Oct,2018-08-20
대교주유소,N,0,영업시간개방,개인(최한욱),1,0,,,1,공중화장실,1,127.5444776,0,경기도 여주시 대신면 여양로 2012,0,0,37.40562008,0,17-May,2018-08-20
금당주유소,N,0,영업시간개방,개인(이봉희),2,0,,,2,공중화장실,1,127.6839559,0,경기도 여주시 북내면 당전로 27,0,0,37.32742309,0,17-May,2018-08-20
능서체육공원,N,1,24시간,경기도 여주시청,4,1,031-887-2605,,6,공중화장실,4,127.5857927,0,경기도 여주시 능서면 능서공원길 101,0,0,37.29514179,1,17-Jan,2018-08-20
오산주유소,N,0,영업시간개방,개인(임진수),0,0,,,0,공중화장실,0,127.5576558,0,경기도 여주시 가남읍 양화로 150,0,0,37.23638276,0,17-Jan,2018-08-20
한일주유소,N,0,영업시간개방,개인(안석환),2,0,,,1,공중화장실,2,127.5175234,0,경기도 여주시 흥천면 이여로 1041,0,0,37.37331547,0,Oct-89,2018-08-20
흥천태양주유소,N,0,영업시간개방,개인(전태순),2,0,,,2,공중화장실,1,127.5261935,0,경기도 여주시 흥천면 흥천로 634,0,0,37.34091265,0,Nov-96,2018-08-20
한길주유소화장실,N,0,영업시간개방,개인,1,1,,,1,공중화장실,1,127.672284,0,경기도 여주시 신륵로 212  (천송동),0,0,37.30401667,0,Nov-00,2018-08-20
한길주유소SK,N,0,영업시간개방,한길주유소,2,0,,,2,공중화장실,2,127.5419934,0,경기도 여주시 가남읍 경충대로 1394,0,0,37.21209503,0,17-Nov,2018-08-20
웰빙캠핑장,N,1,24시간,서울국토지방관리청,4,1,,,4,공중화장실,2,127.5472774,0,경기도 여주시 대신면 여양로 1933,0,0,37.39798461,1,17-Nov,2018-08-20
오토캠핑장,N,1,24시간,서울지방국토관리청,4,1,,경기도 여주시 대신면 당남리318번지,4,공중화장실,2,127.5425236,0,경기도 여주시 대신면 당남리318번지,0,0,37.3871295,1,17-Nov,2018-08-20
가산지구휴게소,N,0,24시간,서울지방국토관리청,4,1,,경기도 여주시 대신면 천남리680번지,3,공중화장실,2,127.6126126,0,경기도 여주시 대신면 천남리680번지,0,0,37.32692018,0,17-Dec,2018-08-20
대림동산,N,1,24시간,서울지방국토관리청,12,1,,,10,공중화장실,4,127.5472774,0,경기도 여주시 대신면 여양로 1933,0,0,37.39798461,1,17-Nov,2018-08-20
여주보휴게소,N,1,24시간,서울지방국토관리청,3,1,,,4,공중화장실,2,127.6042207,0,경기도 여주시 능서면 영릉로 560,0,0,37.3266714,1,17-Oct,2018-08-20
강천보휴게소,N,1,24시간,서울지방국토관리청,5,1,,,7,공중화장실,4,127.6800689,0,경기도 여주시 신단1길 83  (단현동),0,0,37.27769482,1,17-Nov,2018-08-20
강천관리사무소,N,1,24시간,서울지방국토관리청,4,1,,,7,공중화장실,3,127.7079365,0,경기도 여주시 강천면 강천리길 88,0,0,37.23474357,1,17-Dec,2018-08-20
외평리(이포보) 공중화장실,N,0,24시간,서울지방국토관리청,2,1,,경기도 여주시 금사면 외평리60번지 4호,4,공중화장실,3,127.5359762,0,경기도 여주시 금사면 외평리60번지 4호,0,0,37.40452005,1,17-Dec,2018-08-20
도전리 공중화장실,N,1,24시간,한국농어촌공사 원주지사,1,1,,,1,공중화장실,0,127.7674473,0,경기도 여주시 강천면 능이마을길 9,0,0,37.30243949,1,17-Apr,2018-08-20
굴암리 공중화장실,N,1,24시간,경기도 여주시청,3,1,031-887-2605,경기도 여주시 강천면 굴암리58번지,3,공중화장실,1,127.7008336,0,경기도 여주시 강천면 굴암리58번지,0,0,37.23923689,1,17-Jan,2018-08-20
현암리 법무지구 공중화장실,N,1,24시간,경기도 여주시청,3,1,031-887-2605,경기도 여주시 현암동 622번지 5호,4,공중화장실,1,127.6304621,0,경기도 여주시 현암동 622번지 5호,0,0,37.31397789,1,17-Jul,2018-08-20
하동시장 1층,N,0,24시간,하리시장번영회,3,1,,,6,공중화장실,3,127.6316313,0,경기도 여주시 여흥로57번길 20,0,0,37.2989282,1,Nov-82,2018-08-20
하동시장 B동,N,0,24시간,하리시장번영회,2,1,,,3,공중화장실,2,127.6319953,0,경기도 여주시 여흥로11번길 53,0,0,37.29822346,1,Nov-82,2018-08-20
하동시장 C동,N,0,24시간,하리시장번영회,2,1,,,3,공중화장실,2,127.6319953,0,경기도 여주시 여흥로11번길 53,0,0,37.29822346,1,Nov-82,2018-08-20
